Column1._id.$oid,Column1.active,Column1.createdDate.$date,Column1.lastLogin.$date,Column1.role,Column1.signUpSource,Column1.state
600fb1ac73c60b12049027bb,TRUE,1.61164E+12,1.61164E+12,consumer,Email,WI
600fb1e4a4b74c120bd18777,TRUE,1.61164E+12,1.61164E+12,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,1.61164E+12,1.61164E+12,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,1.61164E+12,1.61164E+12,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,1.61164E+12,1.61164E+12,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,1.61164E+12,1.61164E+12,consumer,Email,WI
600fb1ac73c60b12049027bb,TRUE,1.61164E+12,1.61164E+12,consumer,Email,WI
6011f33173c60b1804ce1102,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
6011f43ba4b74c18d3a8ca01,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
6011f31ea4b74c18d3a8c476,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
6011f31ea4b74c18d3a8c476,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
6011f31ea4b74c18d3a8c476,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
6011f42773c60b1804ce1607,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,TRUE,1.61176E+12,1.61176E+12,consumer,Email,WI
6010be65a4b74c120bd19edc,TRUE,1.61171E+12,1.61171E+12,consumer,Email,WI
6010bddaa4b74c120bd19dfb,TRUE,1.61171E+12,1.61171E+12,consumer,Email,WI
60118c0fa4b74c18d3a8c151,TRUE,1.61176E+12,1.61176E+12,consumer,Email,WI
6011f33173c60b1804ce1102,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
6010bddaa4b74c120bd19dfb,TRUE,1.61171E+12,1.61171E+12,consumer,Email,WI
6011f33173c60b1804ce1102,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,TRUE,1.61176E+12,1.61176E+12,consumer,Email,WI
6010bddaa4b74c120bd19dfb,TRUE,1.61171E+12,1.61171E+12,consumer,Email,WI
60118bcfa4b74c18d3a8c0d7,TRUE,1.61176E+12,1.61176E+12,consumer,Email,WI
6011f31ea4b74c18d3a8c476,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
6010be6673c60b12049040ef,TRUE,1.61171E+12,1.61171E+12,consumer,Email,WI
6011f33173c60b1804ce1102,TRUE,1.61179E+12,1.61179E+12,consumer,Email,WI
6010be6173c60b12049040d7,TRUE,1.61171E+12,1.61171E+12,consumer,Email,WI
60132acb73c60b3ca7f3ba32,TRUE,1.61187E+12,1.61187E+12,consumer,Email,WI
60132acb73c60b3ca7f3ba32,TRUE,1.61187E+12,1.61187E+12,consumer,Email,WI
600f00d05edb787dce05fb84,TRUE,1.6116E+12,,consumer,Email,WI
60132acb73c60b3ca7f3ba32,TRUE,1.61187E+12,1.61187E+12,consumer,Email,WI
600f00d05edb787dce05fb84,TRUE,1.6116E+12,,consumer,Email,WI
60132b85a4b74c3cbc516295,TRUE,1.61187E+12,1.61187E+12,consumer,Email,WI
60132b8b73c60b3ca7f3baee,TRUE,1.61187E+12,1.61187E+12,consumer,Email,WI
600f19914329897eac238fef,TRUE,1.6116E+12,,consumer,Email,WI
6014558767804a1228b20d00,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
601465c567804a1228b20f89,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
60145a3c84231211ce796c5d,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
6014499c67804a1228b1f5b0,TRUE,1.61194E+12,1.61194E+12,consumer,Email,WI
600f35015edb782098e2ac1b,TRUE,1.61161E+12,,consumer,Email,WI
60147001c8b50e11d8453c36,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
60145a5584231211ce796cac,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
6014558767804a1228b20d00,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
6014319173c60b3ca7f3bf01,TRUE,1.61194E+12,1.61194E+12,consumer,Email,WI
6014558467804a1228b20cf0,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
6014485b84231211ce793d79,TRUE,1.61194E+12,1.61194E+12,consumer,Email,WI
601431c173c60b3ca7f3bf63,TRUE,1.61194E+12,1.61194E+12,consumer,Email,WI
601465a884231211ce796db3,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
60145ff384231211ce796d51,TRUE,1.61195E+12,,consumer,Email,
60146f2ac8b50e11d8452661,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
60145a3c84231211ce796c5d,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
6014658e67804a1228b20ef4,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
601442ce67804a1228b1dc41,TRUE,1.61194E+12,1.61194E+12,consumer,Email,WI
601465a584231211ce796da5,TRUE,1.61195E+12,1.61195E+12,consumer,Email,WI
60145ff384231211ce796d51,TRUE,1.61195E+12,,consumer,Email,
60147d2ac8b50e11d8453f53,TRUE,1.61196E+12,,consumer,Email,OH
60147d2ac8b50e11d8453f53,TRUE,1.61196E+12,,consumer,Email,OH
601890a99a1b091205b61ced,TRUE,1.61222E+12,1.61222E+12,consumer,Email,WI
60183090c8b50e11d84549c0,TRUE,1.6122E+12,1.6122E+12,consumer,Email,WI
60183090c8b50e11d84549c0,TRUE,1.6122E+12,1.6122E+12,consumer,Email,WI
60147d2ac8b50e11d8453f53,TRUE,1.61196E+12,,consumer,Email,OH
60182f4ac8b50e11d8454946,TRUE,1.6122E+12,1.6122E+12,consumer,Email,WI
60182d6dc8b50e11d84547b2,TRUE,1.6122E+12,1.6122E+12,consumer,Email,WI
60147d2ac8b50e11d8453f53,TRUE,1.61196E+12,,consumer,Email,OH
60183c579a1b091205b61a5f,TRUE,1.6122E+12,1.6122E+12,consumer,Email,WI
60147d2ac8b50e11d8453f53,TRUE,1.61196E+12,,consumer,Email,OH
60189c94c8b50e11d8454f6b,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c94c8b50e11d8454f6b,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c88c8b50e11d8454f2f,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c859a1b091205b61de1,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c74c8b50e11d8454eff,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c94c8b50e11d8454f6b,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60189c94c8b50e11d8454f6b,TRUE,1.61223E+12,1.61223E+12,consumer,Email,WI
60186237c8b50e11d8454d5f,TRUE,1.61221E+12,,consumer,Email,
60186237c8b50e11d8454d5f,TRUE,1.61221E+12,,consumer,Email,
601ac1da591789121574dc07,TRUE,1.61237E+12,1.61237E+12,consumer,Email,WI
60186237c8b50e11d8454d5f,TRUE,1.61221E+12,,consumer,Email,
60183e6c9a1b091205b61b49,TRUE,1.6122E+12,,consumer,Email,SC
601ac195af4b1a1205f7560f,TRUE,1.61237E+12,1.61237E+12,consumer,Email,WI
60186237c8b50e11d8454d5f,TRUE,1.61221E+12,,consumer,Email,
60186237c8b50e11d8454d5f,TRUE,1.61221E+12,,consumer,Email,
601c6887969c0b11f7d0c81f,TRUE,1.61247E+12,1.61247E+12,consumer,Email,WI
601c68d229c30a1227ada484,TRUE,1.61247E+12,1.61247E+12,consumer,Email,WI
601c2c05969c0b11f7d0b097,TRUE,1.61246E+12,1.61246E+12,consumer,Email,WI
601c2c6a29c30a1227ad93bd,TRUE,1.61246E+12,1.61246E+12,consumer,Email,WI
601c2c05969c0b11f7d0b097,TRUE,1.61246E+12,1.61246E+12,consumer,Email,WI
55308179e4b0eabd8f99caa2,TRUE,1.42924E+12,1.52571E+12,consumer,,WI
60217fa799409b11fcf899fe,TRUE,1.61281E+12,,consumer,Email,WI
602176c9b57b8a12187fe77e,TRUE,1.61281E+12,1.61281E+12,consumer,Email,WI
602176a3b57b8a12187fe717,TRUE,1.61281E+12,1.61281E+12,consumer,Email,WI
6022998599409b11fcf89c53,TRUE,1.61288E+12,1.61288E+12,consumer,Email,WI
60229990b57b8a12187fe9e0,TRUE,1.61288E+12,1.61288E+12,consumer,Email,WI
60229990b57b8a12187fe9e0,TRUE,1.61288E+12,1.61288E+12,consumer,Email,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
6024399defa60112282c0ac9,TRUE,1.61299E+12,1.61299E+12,consumer,Email,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
5f2068904928021530f8fc34,TRUE,1.59596E+12,1.61245E+12,fetch-staff,Email,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
59c124bae4b0299e55b0f330,TRUE,1.50583E+12,1.6128E+12,fetch-staff,,WI
602558b1efa60114d20e5dc7,TRUE,1.61306E+12,1.61306E+12,consumer,Email,WI
602538adb54593795bf692ac,TRUE,1.61305E+12,1.61305E+12,consumer,Email,WI
60255883efa60114d20e5d4e,TRUE,1.61306E+12,1.61306E+12,consumer,Email,WI
602558adb5459313e1e9b7ce,TRUE,1.61306E+12,1.61306E+12,consumer,Email,WI
6025388fb54593795bf69234,TRUE,1.61305E+12,1.61305E+12,consumer,Email,WI
5fb0a078be5fc9775c1f3945,TRUE,1.60541E+12,,consumer,Google,AL
60268c7aefa6011bb1510786,TRUE,1.61314E+12,1.61314E+12,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,TRUE,1.51439E+12,1.61315E+12,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,1.51439E+12,1.61315E+12,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,1.51439E+12,1.61315E+12,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,1.51439E+12,1.61315E+12,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,1.51439E+12,1.61315E+12,consumer,,
60268c69efa6011bb151075f,TRUE,1.61314E+12,1.61314E+12,consumer,Email,WI
5a43c08fe4b014fd6b6a0612,TRUE,1.51439E+12,1.61315E+12,consumer,,
5fb0a078be5fc9775c1f3945,TRUE,1.60541E+12,,consumer,Google,AL
5a43c08fe4b014fd6b6a0612,TRUE,1.51439E+12,1.61315E+12,consumer,,
5a43c08fe4b014fd6b6a0612,TRUE,1.51439E+12,1.61315E+12,consumer,,
5fbc35711d967d1222cbfefc,TRUE,1.60617E+12,1.61431E+12,fetch-staff,Email,
5fbc35711d967d1222cbfefc,TRUE,1.60617E+12,1.61431E+12,fetch-staff,Email,
5fbc35711d967d1222cbfefc,TRUE,1.60617E+12,1.61431E+12,fetch-staff,Email,
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fc961c3b8cfca11a077dd33,TRUE,1.60703E+12,1.61438E+12,fetch-staff,Email,NH
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa32b4d898c7a11a6bcebce,TRUE,1.60453E+12,1.61484E+12,fetch-staff,Google,AL
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5964eb07e4b03efd0c0f267b,TRUE,1.49979E+12,1.61488E+12,fetch-staff,,IL
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
5fa41775898c7a11a6bcef3e,TRUE,1.60459E+12,1.61487E+12,fetch-staff,Email,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
54943462e4b07e684157a532,TRUE,1.419E+12,1.61496E+12,fetch-staff,,
